Start Time,End Time,Text,Date
00:13:09.727,00:13:11.467,"""one of the men in the crew smiled at me",2021-12-21
00:13:11.467,00:13:13.907,"""and beckoned me to come closer to the gun.",2021-12-21
00:13:13.907,00:13:14.777,"""When I drew near,",2021-12-21
00:13:14.777,00:13:18.017,"""he pointed to the exposed end of the left trunnion.",2021-12-21
00:13:18.017,00:13:21.147,"""Mounted there was the control potentiometer",2021-12-21
00:13:21.147,00:13:23.350,"""of my level recorder.""",2021-12-21
00:13:23.350,00:13:25.570,"When he woke up, Parkinson realized",2021-12-21
00:13:25.570,00:13:27.920,the device he was building to control a pen,2021-12-21
00:13:27.920,00:13:31.810,could be scaled up to control an anti-aircraft gun.,2021-12-21
00:13:31.810,00:13:33.800,"He shared this idea with his supervisor,",2021-12-21
00:13:33.800,00:13:36.240,"and after receiving approval from the military,",2021-12-21
00:13:36.240,00:13:40.080,they set out to make Parkinson's dream a reality.,2021-12-21
00:13:40.080,00:13:41.440,Researchers at Bell Labs,2021-12-21
00:13:41.440,00:13:44.250,had recently invented an analog electrical device,2021-12-21
00:13:44.250,00:13:47.240,called an operational amplifier or op-amp.,2021-12-21
00:13:47.240,00:13:50.140,"It could perform mathematical operations with voltages,",2021-12-21
00:13:50.140,00:13:52.300,like addition and multiplication.,2021-12-21
00:13:52.300,00:13:55.340,They used these op-amps to create an analog computer,2021-12-21
00:13:55.340,00:13:57.130,that could solve the ballistics equations,2021-12-21
00:13:57.130,00:13:59.090,for anti-aircraft guns.,2021-12-21
00:13:59.090,00:14:01.940,"Using radar and optical sites to obtain the speed,",2021-12-21
00:14:01.940,00:14:04.400,"altitude and direction of enemy planes,",2021-12-21
00:14:04.400,00:14:07.900,"the M9 Gun Director, as the computer was called,",2021-12-21
00:14:07.900,00:14:10.490,could rapidly calculate the correct trajectory,2021-12-21
00:14:10.490,00:14:12.000,and few setting.,2021-12-21
00:14:12.000,00:14:14.670,Potentiometers were used to ascertain the direction,2021-12-21
00:14:14.670,00:14:16.650,the gun was pointing.,2021-12-21
00:14:16.650,00:14:19.710,"This was not the first electric analog computer,",2021-12-21
00:14:19.710,00:14:21.880,but it was an important one.,2021-12-21
00:14:21.880,00:14:25.780,"In World War I, It took an average of 17,000 rounds",2021-12-21
00:14:25.780,00:14:27.850,to take down a single airplane.,2021-12-21
00:14:27.850,00:14:30.590,"In 1943, after the invention of the M9,",2021-12-21
00:14:30.590,00:14:33.350,it took an average of only 90.,2021-12-21
00:14:33.350,00:14:37.610,"During the war, the U.S. invested big in analog computers.",2021-12-21
00:14:37.610,00:14:39.710,"If you break down their total military budget,",2021-12-21
00:14:39.710,00:14:41.980,the third largest single expense,2021-12-21
00:14:41.980,00:14:43.700,was the development and production,2021-12-21
00:14:43.700,00:14:47.070,of an incredibly complex mechanical analog computer,2021-12-21
00:14:47.070,00:14:49.260,called the Norden bombsight.,2021-12-21
00:14:49.260,00:14:52.143,"Unfortunately, they didn't get their money's worth.",2021-12-21
00:14:53.400,00:14:55.640,"- Designed by the eccentric Dutch engineer,",2021-12-21
00:14:55.640,00:14:58.290,"Carl Norden, the Norden bombsight was built",2021-12-21
00:14:58.290,00:15:01.000,to enable high precision airborne bombing.,2021-12-21
00:15:01.000,00:15:04.860,"It implemented 64 different simultaneous algorithms,",2021-12-21
00:15:04.860,00:15:06.540,including one that compensated,2021-12-21
00:15:06.540,00:15:09.328,for the rotation of the earth as the bomb fell.,2021-12-21
00:15:09.328,00:15:10.550,(bomb exploding),2021-12-21
00:15:10.550,00:15:13.320,The Norden was one of the most closely guarded secrets,2021-12-21
00:15:13.320,00:15:14.500,of the war.,2021-12-21
00:15:14.500,00:15:17.600,"To prevent the technology from falling into enemy hands,",2021-12-21
00:15:17.600,00:15:20.260,American bombardiers carried handguns,2021-12-21
00:15:20.260,00:15:23.663,specifically to destroy it in the event of a crash.,2021-12-21
00:15:24.780,00:15:26.690,"But despite its hype and funding,",2021-12-21
00:15:26.690,00:15:29.320,the Norden didn't work as advertised.,2021-12-21
00:15:29.320,00:15:31.690,"With over 2,000 fine parts,",2021-12-21
00:15:31.690,00:15:35.210,it required extreme precision to manufacture.,2021-12-21
00:15:35.210,00:15:37.290,The problem with analog computers,2021-12-21
00:15:37.290,00:15:40.580,is that the physical device is a model for the real world.,2021-12-21
00:15:40.580,00:15:43.010,So any inaccuracy in the components,2021-12-21
00:15:43.010,00:15:46.630,translates into inaccuracy of the computation.,2021-12-21
00:15:46.630,00:15:48.660,And since there will always be some slop,2021-12-21
00:15:48.660,00:15:50.580,"in the connections between parts,",2021-12-21
00:15:50.580,00:15:52.870,"if you run the same calculation twice,",2021-12-21
00:15:52.870,00:15:55.890,you won't get the exact same answer.,2021-12-21
00:15:55.890,00:15:58.470,"In the American campaign against Japan,",2021-12-21
00:15:58.470,00:16:00.160,bomber crews using the bombsite,2021-12-21
00:16:00.160,00:16:04.080,were unable to destroy critical Japanese war infrastructure.,2021-12-21
00:16:04.080,00:16:05.000,"And ultimately,",2021-12-21
00:16:05.000,00:16:08.070,"the U.S. abandoned its precision bombing approach,",2021-12-21
00:16:08.070,00:16:11.753,and instead blanketed whole Japanese cities in napalm.,2021-12-21
00:16:13.610,00:16:17.480,"As the war progressed, digital computers gained traction.",2021-12-21
00:16:17.480,00:16:20.180,The digital and electronic Colossus machines,2021-12-21
00:16:20.180,00:16:21.950,of Bletchley Park in the UK,2021-12-21
00:16:21.950,00:16:24.690,were critical to breaking German codes.,2021-12-21
00:16:24.690,00:16:25.710,"In the United States,",2021-12-21
00:16:25.710,00:16:28.230,the military invested in an enormously complex,2021-12-21
00:16:28.230,00:16:31.450,"and expensive digital machine, known as ENIAC.",2021-12-21
00:16:31.450,00:16:32.380,It was designed,2021-12-21
